pollinator,day,hour,min,plot,plant,number,sex,shade,note,is.pollinator
Aglais_urticae,14,16,50,39,Bet_off,1,NA,0,NA,T
Aglais_urticae,14,9,28,36,Cen_jac,1,NA,0,NA,T
Aglais_urticae,14,15,58,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,13,39,41,Tri_pra,1,NA,0,NA,T
Aglais_urticae,15,13,34,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,17,37,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,16,9,15,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,16,12,18,69,Leo_his,1,NA,0,NA,T
Aglais_urticae,15,9,12,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,15,17,25,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,13,8,10,Suc_pra,2,NA,0,NA,T
Aglais_urticae,14,16,43,35,Tri_pra,1,NA,0,NA,T
Aglais_urticae,14,10,46,57,Cen_jac,1,NA,0,NA,T
Aglais_urticae,14,17,10,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,17,38,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,15,23,56,Tri_pra,1,NA,0,NA,T
Aglais_urticae,15,13,36,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,15,15,22,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,11,23,69,Leo_his,1,NA,0,NA,T
Aglais_urticae,16,12,10,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,16,19,20,Suc_pra,1,NA,0,NA,T
Aglais_urticae,15,11,36,10,Suc_pra,5,NA,0,NA,T
Aglais_urticae,14,15,59,10,Suc_pra,4,NA,0,NA,T
Aglais_urticae,15,15,57,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,15,10,37,76,Lat_pra,1,NA,0,NA,T
Aglais_urticae,16,11,5,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,15,10,30,35,Sel_car,1,NA,0,NA,T
Aglais_urticae,15,15,21,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,17,58,56,Tri_pra,1,NA,0,NA,T
Aglais_urticae,14,16,6,14,Suc_pra,1,NA,0,NA,T
Aglais_urticae,14,13,56,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,15,11,35,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,16,14,26,9,Suc_pra,1,NA,0,NA,T
Aglais_urticae,16,11,6,10,Suc_pra,1,NA,0,NA,T
Aglais_urticae,15,12,51,68,Tri_pra,1,NA,0,NA,T
Ammophila_sp,14,11,36,74,Dau_car,1,NA,0,velká,T
Andrena_spp,14,14,23,L1,Lyc_eur,1,NA,0,NA,T
Andrena_spp,15,9,31,L9,Lyc_eur,1,NA,0,NA,T
Andrena_spp,20,9,31,L1,Lyc_eur,1,NA,0,NA,T
Andrena_spp,15,10,37,76,Pim_sax,1,NA,0,NA,T
Andrena_spp,14,11,42,76,Tri_pra,1,NA,0,NA,T
Andrena_spp,16,14,8,L9,Lyc_eur,2,NA,0,NA,T
Andrena_spp,18,11,22,L1,Lyc_eur,1,NA,0,NA,T
Andrena_spp,16,9,1,68,Tri_pra,1,NA,0,NA,T
Andrena_spp,16,12,22,72,Tri_hyb,1,NA,0,NA,T
Andrena_spp,14,13,23,19,Tri_rep,1,NA,0,NA,T
Andrena_spp,14,11,48,78,Tri_hyb,1,NA,0,NA,T
Andrena_spp,19,12,25,94,Men_arv,1,NA,0,NA,T
Andrena_spp,20,13,50,L1,Lyc_eur,1,NA,0,NA,T
Pseudoanthidium_lituratum,14,18,21,69,Tri_rep,1,NA,0,NA,T
Pseudoanthidium_lituratum,16,16,39,90,Lot_cor,1,NA,0,NA,T
Aphidoidea,18,9,38,46,Leu_vul,1,NA,0,NA,F
Apis_mellifera,14,13,37,40,Tri_rep,1,NA,0,NA,T
Apis_mellifera,19,15,41,40,Tri_rep,1,NA,0,NA,T
Apis_mellifera,14,18,46,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,53,79,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,11,2,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,18,39,76,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,18,45,80,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,13,30,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,13,34,67,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,30,11,Ran_acr,1,NA,0,NA,T
Apis_mellifera,14,18,39,76,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,15,36,59,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,15,8,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,3,67,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,14,40,90,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,10,19,45,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,13,32,37,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,16,18,50,Tri_rep,1,NA,0,NA,T
Apis_mellifera,16,16,18,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,20,9,14,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,44,74,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,11,36,L4,Pot_ere,1,NA,0.1,NA,T
Apis_mellifera,14,9,49,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,7,3,Pru_vul,1,NA,0,NA,T
Apis_mellifera,14,10,17,44,Lat_pra,1,NA,0,NA,T
Apis_mellifera,19,16,20,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,4,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,16,19,75,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,17,58,56,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,16,24,57,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,12,20,57,Cen_jac,3,NA,0,NA,T
Apis_mellifera,14,14,27,91,Cen_jac,1,NA,0.95,NA,T
Apis_mellifera,15,13,3,73,Cen_jac,3,NA,0,NA,T
Apis_mellifera,15,15,58,77,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,9,40,40,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,9,40,40,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,15,8,55,61,Pru_vul,1,NA,0,NA,T
Apis_mellifera,20,12,50,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,4,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,38,20,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,15,7,62,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,14,12,2,79,Cen_jac,5,NA,0,NA,T
Apis_mellifera,16,14,29,79,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,14,43,44,Lat_pra,1,NA,0,NA,T
Apis_mellifera,16,14,25,75,Cen_jac,3,NA,0,NA,T
Apis_mellifera,14,17,44,44,Lat_pra,3,NA,0,NA,T
Apis_mellifera,15,15,56,76,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,12,18,56,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,12,11,39,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,24,57,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,16,0,67,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,12,1,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,9,39,77,Cen_jac,1,NA,0.1,NA,T
Apis_mellifera,16,13,58,56,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,12,59,2,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,15,16,39,L1,Cir_pal,1,NA,0,NA,T
Apis_mellifera,14,18,21,69,Cen_jac,3,NA,0,NA,T
Apis_mellifera,15,14,17,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,43,77,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,33,35,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,18,37,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,22,21,Ran_acr,1,NA,0,NA,T
Apis_mellifera,15,13,27,80,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,47,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,16,16,73,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,12,24,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,9,55,91,Pru_vul,1,NA,0.5,NA,T
Apis_mellifera,19,12,4,10,Suc_pra,1,NA,0,NA,T
Apis_mellifera,16,15,33,56,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,35,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,22,65,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,10,32,50,Pru_vul,1,NA,0,NA,T
Apis_mellifera,16,10,3,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,17,80,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,12,27,73,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,38,65,Ser_tin,1,NA,0,NA,T
Apis_mellifera,15,8,53,59,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,38,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,27,77,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,16,41,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,51,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,18,10,63,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,53,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,12,13,2,Pru_vul,1,NA,0,NA,T
Apis_mellifera,16,13,51,49,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,43,77,Pru_vul,1,NA,0,NA,T
Apis_mellifera,15,17,28,56,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,14,24,40,Lat_pra,1,NA,0,NA,T
Apis_mellifera,16,9,25,79,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,9,25,35,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,18,8,62,Lat_pra,2,NA,0,NA,T
Apis_mellifera,14,18,8,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,14,4,25,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,14,17,7,L6,Cir_pal,1,NA,0,NA,T
Apis_mellifera,15,8,24,45,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,11,36,74,Cen_jac,3,NA,0,NA,T
Apis_mellifera,16,11,0,64,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,10,19,45,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,13,35,L1,Cir_pal,1,NA,0,NA,T
Apis_mellifera,15,18,1,76,Cen_jac,3,NA,0,NA,T
Apis_mellifera,19,12,18,64,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,14,60,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,24,64,Sel_car,2,NA,0,NA,T
Apis_mellifera,14,16,8,44,Cen_jac,3,NA,0,NA,T
Apis_mellifera,14,16,13,47,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,6,44,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,16,27,56,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,16,34,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,12,44,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,31,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,20,13,9,63,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,9,6,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,18,19,68,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,26,3,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,33,7,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,14,24,40,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,13,37,40,Cen_jac,3,NA,0,NA,T
Apis_mellifera,14,13,39,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,14,15,96,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,43,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,9,73,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,11,23,69,Tri_rep,1,NA,0,NA,T
Apis_mellifera,16,12,39,41,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,16,52,L1,Cir_pal,1,NA,0,NA,T
Apis_mellifera,15,14,8,28,Ran_acr,1,NA,0,NA,T
Apis_mellifera,14,11,34,73,Cen_jac,1,NA,0,NA,T
Apis_mellifera,20,12,35,49,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,11,44,45,Lat_pra,2,NA,0,NA,T
Apis_mellifera,19,11,50,9,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,17,45,25,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,16,15,35,58,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,15,5,73,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,41,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,12,1,62,Pru_vul,1,NA,0,NA,T
Apis_mellifera,17,15,40,57,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,12,20,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,29,60,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,52,73,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,57,49,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,49,48,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,48,47,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,16,14,22,5,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,16,1,79,Cen_jac,4,NA,0,NA,T
Apis_mellifera,20,14,44,80,Cen_jac,1,NA,0,NA,T
Apis_mellifera,20,14,40,78,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,16,12,0,58,Tri_rep,1,NA,0,NA,T
Apis_mellifera,18,14,48,61,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,13,47,45,Lat_pra,1,NA,0,NA,T
Apis_mellifera,15,13,5,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,9,13,27,Ran_acr,1,NA,0,NA,T
Apis_mellifera,15,17,17,3,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,9,25,35,Pru_vul,1,NA,0,NA,T
Apis_mellifera,16,12,35,37,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,10,50,5,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,16,51,45,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,55,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,13,24,79,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,0,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,18,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,9,59,58,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,18,26,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,35,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,35,1,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,8,59,3,Pru_vul,1,NA,0,NA,T
Apis_mellifera,16,15,55,63,Cen_jac,3,NA,0,NA,T
Apis_mellifera,14,10,25,48,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,44,36,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,15,18,51,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,46,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,18,12,68,Cen_jac,2,NA,0,NA,T
Apis_mellifera,20,13,8,62,Lat_pra,1,NA,0,NA,T
Apis_mellifera,16,11,12,76,Sel_car,1,NA,0,NA,T
Apis_mellifera,14,10,32,50,Tri_rep,1,NA,0,NA,T
Apis_mellifera,14,10,35,51,Pru_vul,1,NA,0,NA,T
Apis_mellifera,19,14,50,7,Suc_pra,2,NA,0,NA,T
Apis_mellifera,16,11,41,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,32,62,Lat_pra,2,NA,0,NA,T
Apis_mellifera,14,15,42,67,Cen_jac,3,NA,0,NA,T
Apis_mellifera,15,12,23,58,Cen_jac,4,NA,0,NA,T
Apis_mellifera,16,16,27,79,Cen_jac,3,NA,0,NA,T
Apis_mellifera,16,9,8,3,Pru_vul,1,NA,0,NA,T
Apis_mellifera,15,8,52,59,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,8,53,65,Cir_arv,1,NA,0,NA,T
Apis_mellifera,20,14,42,79,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,0,58,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,15,24,57,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,58,80,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,11,12,66,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,12,23,23,Ran_acr,1,NA,0,NA,T
Apis_mellifera,15,14,23,39,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,9,30,73,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,34,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,41,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,2,3,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,18,7,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,9,45,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,0,58,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,11,39,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,15,90,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,52,67,Cen_jac,1,NA,0,NA,T
Apis_mellifera,17,15,11,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,19,69,Cen_jac,2,NA,0,NA,T
Apis_mellifera,17,15,48,61,Cir_arv,1,NA,0,NA,T
Apis_mellifera,19,15,57,80,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,8,34,50,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,12,8,36,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,12,46,90,Pru_vul,1,NA,0,NA,T
Apis_mellifera,15,15,10,35,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,30,58,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,49,73,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,10,17,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,43,63,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,13,53,L8,Cir_pal,1,NA,0,NA,T
Apis_mellifera,17,13,56,2,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,18,12,64,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,14,7,L10,Cen_jac,1,NA,0.5,NA,T
Apis_mellifera,14,17,24,2,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,14,17,23,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,14,67,Cen_jac,4,NA,0,NA,T
Apis_mellifera,14,18,35,74,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,14,43,44,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,13,11,76,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,11,26,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,43,63,Cen_jac,3,NA,0,NA,T
Apis_mellifera,16,15,21,47,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,11,42,L3,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,17,45,25,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,14,9,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,53,68,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,54,69,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,14,12,45,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,59,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,42,40,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,12,1,62,Lat_pra,1,NA,0,NA,T
Apis_mellifera,19,16,40,74,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,14,30,80,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,45,45,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,51,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,26,59,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,59,41,Tri_hyb,2,NA,0,NA,T
Apis_mellifera,19,12,22,68,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,45,45,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,17,52,50,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,12,18,56,Cen_jac,3,NA,0,NA,T
Apis_mellifera,19,12,31,77,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,13,24,69,Tri_pra,1,NA,0,NA,T
Apis_mellifera,14,8,17,10,Suc_pra,2,NA,0,NA,T
Apis_mellifera,15,12,30,61,Pru_vul,2,NA,0,NA,T
Apis_mellifera,15,9,6,64,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,39,17,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,18,16,67,Cen_jac,5,NA,0,NA,T
Apis_mellifera,14,16,0,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,11,54,9,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,9,23,69,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,10,90,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,10,47,8,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,11,14,67,Cen_jac,4,NA,0,NA,T
Apis_mellifera,14,9,28,36,Cen_jac,3,NA,0,NA,T
Apis_mellifera,19,15,8,57,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,18,17,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,18,15,69,Cen_jac,3,NA,0,NA,T
Apis_mellifera,16,10,51,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,18,55,90,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,14,64,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,15,3,59,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,5,2,Pru_vul,1,NA,0,NA,T
Apis_mellifera,14,10,19,45,Ser_tin,1,NA,0,NA,T
Apis_mellifera,15,8,59,3,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,10,21,46,Pru_vul,1,NA,0,NA,T
Apis_mellifera,16,8,12,40,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,15,17,50,Tri_rep,1,NA,0,NA,T
Apis_mellifera,14,10,25,49,Ser_tin,1,NA,0,NA,T
Apis_mellifera,16,11,16,79,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,10,42,55,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,12,37,14,Suc_pra,1,NA,0,NA,T
Apis_mellifera,16,8,49,63,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,16,45,35,Tri_rep,1,NA,0,NA,T
Apis_mellifera,14,10,46,57,Pim_sax,1,NA,0,NA,T
Apis_mellifera,18,13,34,67,Sel_car,2,NA,0,NA,T
Apis_mellifera,16,8,56,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,4,17,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,12,41,65,Pru_vul,1,NA,0,NA,T
Apis_mellifera,19,13,21,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,13,21,40,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,11,2,62,Pru_vul,1,NA,0,NA,T
Apis_mellifera,14,11,6,64,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,11,4,63,Cen_jac,4,NA,0,NA,T
Apis_mellifera,16,9,38,35,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,15,1,34,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,14,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,41,62,Lat_pra,1,NA,0,NA,T
Apis_mellifera,15,18,4,65,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,18,2,64,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,16,55,49,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,28,76,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,13,29,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,14,51,49,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,13,56,10,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,18,24,73,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,14,6,44,Lat_pra,1,NA,0,NA,T
Apis_mellifera,19,11,50,51,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,6,61,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,15,31,68,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,2,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,44,68,Pru_vul,1,NA,0,NA,T
Apis_mellifera,14,12,9,81,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,16,59,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,27,63,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,13,24,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,12,46,90,Cen_jac,3,NA,0,NA,T
Apis_mellifera,15,12,13,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,13,40,12,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,15,6,44,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,18,13,35,68,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,16,41,62,Lat_pra,1,NA,0,NA,T
Apis_mellifera,19,14,42,44,Tri_rep,1,NA,0,NA,T
Apis_mellifera,14,14,2,L6,Cir_pal,1,NA,0,NA,T
Apis_mellifera,15,12,54,69,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,12,12,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,18,23,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,36,32,Pru_vul,1,NA,0.6,NA,T
Apis_mellifera,14,14,43,68,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,9,43,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,39,36,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,15,42,39,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,13,21,17,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,9,42,79,Cen_jac,7,NA,0,NA,T
Apis_mellifera,15,10,56,80,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,9,51,21,Suc_pra,1,NA,0,NA,T
Apis_mellifera,19,11,44,45,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,18,30,76,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,8,62,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,15,15,2,58,Cen_jac,1,NA,0,NA,T
Apis_mellifera,17,14,54,3,Cen_jac,1,NA,0,NA,T
